MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_1206_0	0.0088	0.0000	0.0000	0.0111	0.0103	0.0066	0.0110	0.0096	0.0107
mean_mC_byChr	Cluster_1207_0	0.0128	0.0051	0.0000	0.0145	0.0319	0.0033	0.0084	0.0136	0.0153
mean_mC_byChr	Cluster_1208_0	0.0014	0.0000	0.0045	0.0013	0.0044	0.0022	0.0000	0.0019	0.0017
mean_mC_byChr	Cluster_1209_0	0.0113	0.0333	0.0000	0.0103	0.0044	0.0000	0.0190	0.0094	0.0123
mean_mC_byChr	Cluster_1210_0	0.0047	NaN	0.0190	0.0020	0.0041	0.0000	0.0068	0.0047	0.0056
mean_mC_byChr	Cluster_1211_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1212_0	0.0083	0.0000	0.0000	0.0124	0.0250	0.0000	0.0135	0.0108	0.0166
mean_mC_byChr	Cluster_1213_0	0.0069	0.0000	0.0000	0.0086	0.0145	0.0060	0.0030	0.0075	0.0079
mean_mC_byChr	Cluster_1214_0	0.0319	0.0079	0.0167	0.0356	0.0570	0.0329	0.0220	0.0345	0.0354
mean_mC_byChr	Cluster_1216_0	0.0131	0.0000	0.0000	0.0149	0.0128	0.0000	0.0187	0.0135	0.0173
mean_mC_byChr	Cluster_1217_0	0.0086	0.0000	NaN	0.0091	0.0000	0.0000	0.0157	0.0091	0.0108
mean_mC_byChr	Cluster_1218_0	0.0065	NaN	0.0000	0.0070	0.0000	0.0000	0.0107	0.0065	0.0074
mean_mC_byChr	Cluster_1219_0	0.0106	0.0000	0.0000	0.0135	0.0115	0.0000	0.0160	0.0115	0.0135
mean_mC_byChr	Cluster_121_0	0.0139	0.0000	NaN	0.0174	0.0227	0.0250	0.0131	0.0174	0.0155
mean_mC_byChr	Cluster_121_2	0.0167	0.0000	NaN	0.0200	0.0500	NaN	0.0000	0.0200	0.0200
mean_mC_byChr	Cluster_1220_0	0.0869	0.0417	0.0278	0.1292	NaN	0.1068	0.1021	0.1039	0.1021
mean_mC_byChr	Cluster_1222_0	0.0120	0.0000	0.0278	0.0114	0.0103	0.0169	0.0111	0.0124	0.0109
mean_mC_byChr	Cluster_1223_0	0.0298	0.0588	0.0714	0.0276	0.0426	0.0333	0.0181	0.0289	0.0273
mean_mC_byChr	Cluster_1224_0	0.0119	0.0139	0.0000	0.0124	0.0077	0.0128	0.0149	0.0118	0.0115
mean_mC_byChr	Cluster_1225_0	0.0129	0.0000	0.0000	0.0142	0.0131	0.0258	0.0056	0.0132	0.0089
mean_mC_byChr	Cluster_1226_0	0.0267	0.0000	0.0267	0.0294	0.0450	0.0378	0.0155	0.0292	0.0220
mean_mC_byChr	Cluster_1227_0	0.0242	0.0893	0.0500	0.0187	0.0366	0.0269	0.0026	0.0198	0.0160
mean_mC_byChr	Cluster_1229_0	0.0119	0.0152	0.0303	0.0105	0.0148	0.0100	0.0112	0.0116	0.0121
mean_mC_byChr	Cluster_1232_0	0.0182	NaN	0.0000	0.0202	0.0455	0.0000	0.0182	0.0182	0.0260
mean_mC_byChr	Cluster_1233_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1234_0	0.0124	NaN	0.0000	0.0129	0.0266	0.0071	0.0041	0.0124	0.0142
mean_mC_byChr	Cluster_1235_0	0.0216	0.0354	0.0590	0.0130	0.0102	0.0295	0.0183	0.0188	0.0152
mean_mC_byChr	Cluster_1236_0	0.0007	0.0000	NaN	0.0009	0.0013	0.0007	0.0000	0.0009	0.0009
mean_mC_byChr	Cluster_1237_0	0.0039	0.0000	0.0000	0.0048	0.0125	0.0000	0.0000	0.0042	0.0057
mean_mC_byChr	Cluster_1238_0	0.0113	0.0000	0.0000	0.0144	0.0331	0.0111	0.0045	0.0124	0.0130
mean_mC_byChr	Cluster_1239_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_123_0	0.0403	0.0682	0.0789	0.0291	0.0634	0.0608	0.0207	0.0374	0.0272
mean_mC_byChr	Cluster_1240_0	0.0078	0.0000	0.0417	0.0057	0.0064	0.0167	0.0064	0.0081	0.0064
mean_mC_byChr	Cluster_1241_0	0.0124	0.0000	0.0909	0.0097	0.0284	0.0000	0.0038	0.0129	0.0145
mean_mC_byChr	Cluster_1242_0	0.0092	0.0000	0.0000	0.0111	0.0128	0.0000	0.0134	0.0100	0.0132
mean_mC_byChr	Cluster_1243_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1244_0	0.0034	0.0000	0.0000	0.0037	0.0000	0.0250	0.0000	0.0036	0.0000
mean_mC_byChr	Cluster_1245_0	0.2277	0.0750	0.0333	0.4012	0.1333	0.3690	0.2667	0.2786	0.2333
mean_mC_byChr	Cluster_1246_0	0.0167	0.0085	0.0000	0.0214	0.0245	0.0207	0.0142	0.0188	0.0176
mean_mC_byChr	Cluster_1247_0	0.0348	NaN	0.0909	0.0317	0.0139	0.0751	0.0183	0.0348	0.0163
mean_mC_byChr	Cluster_1248_0	0.0179	0.0000	0.0118	0.0196	0.0248	0.0223	0.0135	0.0187	0.0174
mean_mC_byChr	Cluster_1249_0	0.0070	0.0769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_124_0	0.0400	0.1000	NaN	0.0250	NaN	0.0000	0.0333	0.0250	0.0333
mean_mC_byChr	Cluster_1251_0	0.0184	0.0083	0.0143	0.0199	0.0181	0.0139	0.0235	0.0195	0.0212
mean_mC_byChr	Cluster_1254_0	0.0024	0.0000	0.0000	0.0043	0.0036	0.0000	0.0047	0.0033	0.0040
mean_mC_byChr	Cluster_1255_0	0.0095	0.0179	0.0069	0.0092	0.0214	0.0108	0.0030	0.0090	0.0083
mean_mC_byChr	Cluster_1256_0	0.0024	0.0032	0.0125	0.0010	0.0019	0.0111	0.0000	0.0022	0.0011
mean_mC_byChr	Cluster_1257_0	0.0043	0.0000	0.0000	0.0059	0.0000	0.0167	0.0000	0.0050	0.0000
mean_mC_byChr	Cluster_1258_0	0.0212	0.0200	0.0367	0.0196	0.0115	0.0254	0.0222	0.0212	0.0196
mean_mC_byChr	Cluster_1259_0	0.0151	0.0200	0.0000	0.0149	0.0253	0.0108	0.0103	0.0147	0.0167
mean_mC_byChr	Cluster_1260_0	0.0079	NaN	0.0000	0.0102	0.0238	0.0000	0.0000	0.0079	0.0102
mean_mC_byChr	Cluster_1261_0	0.0036	NaN	0.0000	0.0038	0.0083	0.0000	0.0000	0.0036	0.0056
mean_mC_byChr	Cluster_1262_0	0.0199	0.0607	NaN	0.0118	0.0392	0.0000	0.0000	0.0118	0.0147
mean_mC_byChr	Cluster_1263_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1264_0	0.0292	0.0918	0.0000	0.0201	0.0000	0.0460	0.0186	0.0175	0.0091
mean_mC_byChr	Cluster_1265_0	0.0234	0.0159	0.0000	0.0260	0.0148	0.0225	0.0275	0.0238	0.0243
mean_mC_byChr	Cluster_1266_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1269_0	0.0105	0.0000	0.0429	0.0053	0.0000	0.0139	0.0159	0.0108	0.0097
mean_mC_byChr	Cluster_126_0	0.0142	NaN	0.0526	0.0133	0.0267	0.0000	0.0155	0.0142	0.0176
mean_mC_byChr	Cluster_1270_0	0.0132	0.0000	0.0000	0.0150	0.0203	0.0023	0.0160	0.0140	0.0175
mean_mC_byChr	Cluster_1271_0	0.0219	0.0523	0.0000	0.0206	0.0394	0.0116	0.0164	0.0189	0.0207
mean_mC_byChr	Cluster_1272_0	0.0042	0.0000	0.0000	0.0049	0.0139	0.0000	0.0000	0.0044	0.0056
mean_mC_byChr	Cluster_1274_0	0.0150	0.0000	0.0000	0.0199	0.0000	0.0000	0.0266	0.0160	0.0199
mean_mC_byChr	Cluster_1275_0	0.0283	NaN	0.0000	0.0306	0.0234	0.0154	0.0580	0.0283	0.0364
mean_mC_byChr	Cluster_1275_1	0.0206	NaN	NaN	0.0189	0.0182	NaN	0.0192	0.0206	0.0189
mean_mC_byChr	Cluster_1276_0	0.0331	0.1538	0.0000	0.0120	0.0000	0.0000	0.0168	0.0105	0.0129
mean_mC_byChr	Cluster_1277_0	0.0233	NaN	NaN	0.0233	0.0222	0.0243	0.0229	0.0233	0.0227
mean_mC_byChr	Cluster_1278_0	0.0025	0.0000	0.0000	0.0028	0.0072	0.0027	0.0012	0.0027	0.0027
mean_mC_byChr	Cluster_1279_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_127_0	0.0071	NaN	0.0182	0.0060	0.0095	0.0056	0.0067	0.0071	0.0077
mean_mC_byChr	Cluster_1280_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_1281_0	0.0206	NaN	NaN	0.0206	0.0000	0.0312	0.0228	0.0206	0.0187
mean_mC_byChr	Cluster_1282_0	0.0238	0.1548	0.0105	0.0086	0.0081	0.0067	0.0100	0.0088	0.0093
mean_mC_byChr	Cluster_1283_0	0.0023	0.0000	0.0000	0.0029	0.0000	0.0099	0.0000	0.0025	0.0000
mean_mC_byChr	Cluster_1284_0	0.0063	0.0000	0.0000	0.0071	0.0000	0.0000	0.0111	0.0067	0.0083
mean_mC_byChr	Cluster_1284_1	0.0268	0.0000	0.0000	0.0346	0.0417	0.0308	0.0269	0.0286	0.0282
mean_mC_byChr	Cluster_1285_0	0.0100	0.0028	0.0000	0.0134	0.0174	0.0069	0.0097	0.0117	0.0136
mean_mC_byChr	Cluster_1285_1	0.0093	0.0024	0.0032	0.0130	0.0057	0.0147	0.0147	0.0114	0.0100
mean_mC_byChr	Cluster_1286_0	0.0113	NaN	NaN	0.0113	0.0188	0.0000	0.0057	0.0113	0.0123
mean_mC_byChr	Cluster_1287_0	0.0265	0.0000	NaN	0.0293	0.0263	0.0167	0.0329	0.0293	0.0321
mean_mC_byChr	Cluster_1289_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_128_0	0.0042	0.0192	0.0000	0.0036	0.0000	0.0045	0.0040	0.0034	0.0029
mean_mC_byChr	Cluster_1290_0	0.0143	0.0000	0.0000	0.0160	0.0249	0.0085	0.0153	0.0149	0.0181
mean_mC_byChr	Cluster_1291_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1292_0	0.0162	0.0241	0.0229	0.0152	0.0259	0.0078	0.0141	0.0157	0.0180
mean_mC_byChr	Cluster_1293_1	0.0098	NaN	NaN	0.0098	0.0000	0.0588	0.0000	0.0098	0.0000
mean_mC_byChr	Cluster_1294_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_1296_0	0.0123	NaN	0.0000	0.0130	0.0142	0.0000	0.0168	0.0123	0.0156
mean_mC_byChr	Cluster_1297_0	0.0107	0.0000	0.0455	0.0065	0.0182	0.0000	0.0114	0.0114	0.0140
mean_mC_byChr	Cluster_1298_0	0.2146	NaN	0.0833	0.2311	0.2273	0.2235	0.1944	0.2146	0.2076
mean_mC_byChr	Cluster_1299_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_12_0	0.0061	0.0000	NaN	0.0083	0.0067	0.0000	0.0167	0.0083	0.0095
mean_mC_byChr	Cluster_1300_0	0.0286	NaN	0.0000	0.0317	0.0441	0.0208	0.0243	0.0286	0.0305
mean_mC_byChr	Cluster_1300_1	0.0144	NaN	0.0333	0.0129	0.0286	0.0062	0.0105	0.0144	0.0180
mean_mC_byChr	Cluster_1301_0	0.0022	0.0000	0.0031	0.0021	0.0035	0.0000	0.0014	0.0023	0.0025
mean_mC_byChr	Cluster_1302_0	0.0325	0.0000	0.0500	0.0322	0.0581	0.0167	0.0500	0.0358	0.0548
mean_mC_byChr	Cluster_1303_0	0.0101	0.0344	0.0061	0.0080	0.0117	0.0092	0.0031	0.0078	0.0075
mean_mC_byChr	Cluster_1304_0	0.0035	0.0026	0.0000	0.0045	0.0043	0.0009	0.0053	0.0038	0.0049
mean_mC_byChr	Cluster_1305_0	0.0080	NaN	0.0500	0.0043	0.0167	0.0000	0.0077	0.0080	0.0105
mean_mC_byChr	Cluster_1307_0	0.0104	0.0011	0.0006	0.0131	0.0211	0.0003	0.0109	0.0112	0.0157
mean_mC_byChr	Cluster_1308_0	0.0129	0.0000	0.0000	0.0163	0.0262	0.0000	0.0080	0.0139	0.0156
mean_mC_byChr	Cluster_1309_0	0.0037	0.0045	0.0019	0.0039	0.0027	0.0073	0.0029	0.0035	0.0028
mean_mC_byChr	Cluster_1310_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1311_0	0.0382	0.0139	0.0417	0.0399	0.0771	0.0382	0.0296	0.0400	0.0421
mean_mC_byChr	Cluster_1312_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1313_0	0.0037	0.0000	0.0000	0.0048	0.0000	0.0000	0.0091	0.0042	0.0053
mean_mC_byChr	Cluster_1314_0	0.0144	0.0312	NaN	0.0118	0.0000	0.0255	0.0000	0.0118	0.0000
mean_mC_byChr	Cluster_1315_0	0.0553	0.0278	0.0909	0.0556	0.0353	0.0864	0.0412	0.0578	0.0392
mean_mC_byChr	Cluster_1317_0	0.0546	0.1546	0.0093	0.0089	0.0144	0.0049	0.0107	0.0090	0.0115
mean_mC_byChr	Cluster_1317_1	0.0117	0.0306	0.0262	0.0083	0.0100	0.0075	0.0136	0.0103	0.0119
mean_mC_byChr	Cluster_1318_0	0.0356	NaN	0.1818	0.0312	0.0295	0.0330	0.0440	0.0356	0.0367
mean_mC_byChr	Cluster_1319_0	0.0143	NaN	0.0000	0.0179	0.0238	NaN	0.0000	0.0143	0.0143
mean_mC_byChr	Cluster_131_0	0.0320	0.0730	0.0278	0.0296	0.0618	0.0359	0.0193	0.0295	0.0280
mean_mC_byChr	Cluster_1320_0	0.0047	0.0000	0.0000	0.0056	0.0000	0.0000	0.0096	0.0050	0.0061
mean_mC_byChr	Cluster_1321_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1322_0	0.0356	0.0000	0.1100	0.0306	0.0420	0.0124	0.0511	0.0370	0.0465
mean_mC_byChr	Cluster_1323_0	0.0046	0.0112	0.0000	0.0032	0.0026	0.0065	0.0012	0.0029	0.0019
mean_mC_byChr	Cluster_1324_0	0.0048	0.0000	0.0000	0.0055	0.0000	0.0000	0.0102	0.0051	0.0071
mean_mC_byChr	Cluster_1325_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1327_0	0.0248	0.0476	0.0000	0.0292	0.0208	0.0482	0.0174	0.0232	0.0180
mean_mC_byChr	Cluster_1329_0	0.0059	0.0000	0.0000	0.0071	0.0000	0.0000	0.0100	0.0063	0.0077
mean_mC_byChr	Cluster_1329_1	0.0326	NaN	0.0833	0.0284	0.0227	0.0625	0.0167	0.0326	0.0194
mean_mC_byChr	Cluster_132_0_36_0_980303	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1330_0	0.0051	0.0083	0.0000	0.0049	0.0143	0.0025	0.0026	0.0047	0.0053
mean_mC_byChr	Cluster_1331_0	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1332_0	0.0137	NaN	0.0905	0.0068	0.0297	0.0094	0.0091	0.0137	0.0150
mean_mC_byChr	Cluster_1333_0	0.0010	0.0007	0.0041	0.0000	0.0007	0.0015	0.0011	0.0011	0.0009
mean_mC_byChr	Cluster_1334_0	0.0329	NaN	0.0000	0.0351	0.0682	0.0238	0.0202	0.0329	0.0350
mean_mC_byChr	Cluster_1335_0	0.0032	0.0000	0.0000	0.0040	0.0071	0.0000	0.0000	0.0034	0.0038
mean_mC_byChr	Cluster_1335_1	0.0138	0.0000	0.0000	0.0159	0.0327	0.0000	0.0000	0.0145	0.0194
mean_mC_byChr	Cluster_1337_0	0.0090	0.0000	0.0288	0.0061	0.0000	0.0227	0.0078	0.0094	0.0055
mean_mC_byChr	Cluster_1339_0	0.0032	0.0000	0.0000	0.0039	0.0000	0.0167	0.0000	0.0035	0.0000
mean_mC_byChr	Cluster_1340_0	0.0038	0.0020	0.0060	0.0042	0.0027	0.0029	0.0068	0.0045	0.0049
mean_mC_byChr	Cluster_1341_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1342_0	0.0062	0.0455	0.0000	0.0051	0.0076	0.0091	0.0021	0.0046	0.0036
mean_mC_byChr	Cluster_1343_0	0.0020	0.0179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1344_0	0.0135	NaN	0.0000	0.0150	0.0192	NaN	0.0065	0.0135	0.0135
mean_mC_byChr	Cluster_1345_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1347_0	0.0029	0.0008	0.0023	0.0038	0.0047	0.0025	0.0024	0.0035	0.0037
mean_mC_byChr	Cluster_1348_0	0.0072	0.0000	NaN	0.0075	0.0119	0.0000	0.0087	0.0075	0.0099
mean_mC_byChr	Cluster_1350_0	0.0079	0.0000	0.0000	0.0087	0.0000	0.0303	0.0076	0.0083	0.0046
mean_mC_byChr	Cluster_1351_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1352_0	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1353_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1354_0	0.0341	0.0432	0.0276	0.0317	0.0111	0.0550	0.0334	0.0312	0.0253
mean_mC_byChr	Cluster_1355_0	0.0108	NaN	NaN	0.0108	0.0000	0.0000	0.0127	0.0108	0.0117
mean_mC_byChr	Cluster_1356_0	0.0139	0.0606	0.0000	0.0103	0.0167	0.0018	0.0107	0.0097	0.0118
mean_mC_byChr	Cluster_1357_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1358_0	0.0104	0.0104	0.0027	0.0113	0.0083	0.0110	0.0115	0.0104	0.0102
mean_mC_byChr	Cluster_1359_0	0.0049	0.0000	NaN	0.0053	0.0091	0.0000	0.0056	0.0053	0.0072
mean_mC_byChr	Cluster_135_0	0.0029	0.0017	0.0000	0.0044	0.0042	0.0037	0.0021	0.0034	0.0033
mean_mC_byChr	Cluster_1360_0	0.0044	0.0000	0.0000	0.0059	0.0040	0.0096	0.0039	0.0051	0.0040
mean_mC_byChr	Cluster_1361_0	0.0089	NaN	0.0000	0.0102	0.0000	0.0000	0.0179	0.0089	0.0119
mean_mC_byChr	Cluster_1362_0	0.0443	0.0083	0.0728	0.0501	0.0282	0.0226	0.0962	0.0543	0.0772
mean_mC_byChr	Cluster_1364_0	0.0284	0.0000	0.0192	0.0301	0.0491	0.0256	0.0249	0.0294	0.0327
mean_mC_byChr	Cluster_1365_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1367_0	0.0123	0.0101	0.0065	0.0135	0.0150	0.0105	0.0129	0.0126	0.0138
mean_mC_byChr	Cluster_1369_0	0.0069	0.0000	0.0167	0.0066	0.0127	0.0113	0.0018	0.0076	0.0067
mean_mC_byChr	Cluster_136_0	0.0129	0.0000	NaN	0.0133	0.0000	0.0000	0.0333	0.0133	0.0200
mean_mC_byChr	Cluster_1370_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1371_0	0.0241	0.0606	0.0278	0.0212	0.0194	0.0331	0.0134	0.0215	0.0163
mean_mC_byChr	Cluster_1372_0	0.0072	0.0000	0.0000	0.0079	0.0212	0.0000	0.0000	0.0078	0.0094
mean_mC_byChr	Cluster_1373_0	0.0221	0.0147	0.0000	0.0251	0.0196	0.0243	0.0249	0.0229	0.0225
mean_mC_byChr	Cluster_1374_0	0.0243	0.0588	NaN	0.0208	0.0147	0.0217	0.0265	0.0208	0.0206
mean_mC_byChr	Cluster_1375_0	0.0214	0.0385	0.0667	0.0179	0.0100	0.0378	0.0228	0.0208	0.0167
mean_mC_byChr	Cluster_1376_0	0.0079	NaN	0.0000	0.0082	0.0064	0.0040	0.0127	0.0079	0.0093
mean_mC_byChr	Cluster_1377_0	0.0162	0.0278	0.0000	0.0160	0.0072	0.0107	0.0282	0.0158	0.0185
mean_mC_byChr	Cluster_1378_0	0.0052	0.0022	0.0059	0.0052	0.0012	0.0088	0.0070	0.0053	0.0034
mean_mC_byChr	Cluster_137_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_137_1	0.0095	NaN	0.0000	0.0133	0.0333	NaN	0.0000	0.0095	0.0095
mean_mC_byChr	Cluster_1380_0	0.0132	0.1000	0.0000	0.0059	0.0000	0.0000	0.0098	0.0053	0.0065
mean_mC_byChr	Cluster_1381_0	0.0044	0.0000	0.0000	0.0053	0.0065	0.0056	0.0040	0.0048	0.0046
mean_mC_byChr	Cluster_1381_1	0.0106	0.0513	0.0000	0.0085	0.0155	0.0068	0.0042	0.0077	0.0081
mean_mC_byChr	Cluster_1383_0	0.0190	0.0060	0.0267	0.0241	0.0113	0.0309	0.0242	0.0246	0.0207
mean_mC_byChr	Cluster_1385_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1386_0	0.0143	0.0000	NaN	0.0149	0.0224	0.0154	0.0071	0.0149	0.0148
mean_mC_byChr	Cluster_1387_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1388_0	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_138_0	0.0368	0.0000	0.0000	0.0412	0.0929	0.0192	0.0264	0.0378	0.0506
mean_mC_byChr	Cluster_1390_0	0.0249	NaN	0.0000	0.0257	0.0236	0.0297	0.0231	0.0249	0.0234
mean_mC_byChr	Cluster_1391_0	0.0624	NaN	NaN	0.0624	0.0609	0.1000	0.0000	0.0624	0.0548
mean_mC_byChr	Cluster_1393_0	0.0081	NaN	NaN	0.0081	0.0000	NaN	0.0112	0.0081	0.0081
mean_mC_byChr	Cluster_1394_0	0.0439	0.0909	0.0769	0.0367	0.0000	0.0263	0.0645	0.0400	0.0538
mean_mC_byChr	Cluster_1395_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1396_0	0.0074	0.0000	0.0000	0.0088	0.0000	0.0060	0.0179	0.0080	0.0094
mean_mC_byChr	Cluster_1397_0	0.0019	0.0000	0.0000	0.0024	0.0068	0.0000	0.0000	0.0021	0.0028
mean_mC_byChr	Cluster_1398_0	0.0042	0.0000	0.0200	0.0040	0.0087	0.0000	0.0043	0.0055	0.0065
mean_mC_byChr	Cluster_1399_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_139_0	0.0000	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1400_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1400_1	0.0374	0.0000	0.0000	0.0561	0.0667	0.0152	0.0545	0.0420	0.0582
mean_mC_byChr	Cluster_1401_0	0.0284	0.0210	0.0217	0.0327	0.0173	0.0128	0.0740	0.0304	0.0410
mean_mC_byChr	Cluster_1403_0	0.0198	0.0636	0.0000	0.0154	0.0681	0.0000	0.0029	0.0148	0.0192
mean_mC_byChr	Cluster_1404_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1405_0	0.0048	0.0008	0.0000	0.0069	0.0024	0.0068	0.0098	0.0059	0.0057
mean_mC_byChr	Cluster_1407_0	0.0112	0.0000	0.0000	0.0136	0.0039	0.0000	0.0148	0.0119	0.0127
mean_mC_byChr	Cluster_1407_1	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1408_0	0.0487	0.0179	0.0000	0.0565	0.0191	0.0691	0.0585	0.0541	0.0444
mean_mC_byChr	Cluster_1409_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_140_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1410_0	0.0083	NaN	0.0000	0.0091	0.0000	0.0000	0.0143	0.0083	0.0111
mean_mC_byChr	Cluster_1411_0	0.0124	0.0083	0.0105	0.0134	0.0000	0.0187	0.0112	0.0130	0.0105
mean_mC_byChr	Cluster_1414_0	0.0045	0.0000	0.0000	0.0048	0.0138	0.0000	0.0025	0.0047	0.0064
mean_mC_byChr	Cluster_1415_0	0.0118	0.0000	0.0312	0.0103	0.0202	0.0179	0.0045	0.0136	0.0120
mean_mC_byChr	Cluster_1416_0	0.0248	NaN	0.0385	0.0237	0.0288	0.0106	0.0362	0.0248	0.0331
mean_mC_byChr	Cluster_1417_0	0.0101	0.0000	0.0222	0.0088	0.0065	0.0128	0.0117	0.0105	0.0097
mean_mC_byChr	Cluster_1418_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_141_0	0.0042	0.0000	0.0000	0.0056	0.0000	0.0167	0.0000	0.0050	0.0000
mean_mC_byChr	Cluster_1420_0	0.0051	0.0000	0.0000	0.0059	0.0000	0.0192	0.0000	0.0055	0.0000
mean_mC_byChr	Cluster_1422_0	0.0045	NaN	NaN	0.0045	0.0114	NaN	0.0000	0.0045	0.0045
mean_mC_byChr	Cluster_1423_0	0.0139	0.0000	NaN	0.0167	NaN	0.0000	0.0208	0.0167	0.0208
mean_mC_byChr	Cluster_1424_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1425_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_1426_0	0.0051	0.0000	NaN	0.0057	0.0000	NaN	0.0227	0.0057	0.0057
mean_mC_byChr	Cluster_1427_0	0.1456	0.0000	NaN	0.1516	0.2833	0.2000	0.0616	0.1516	0.1355
mean_mC_byChr	Cluster_1428_0	0.0216	0.0000	0.0567	0.0136	0.0000	0.0167	0.0327	0.0225	0.0241
