MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_917_1551	0.0020	0.0024	0.0011	0.0021	0.0024	0.0015	0.0015	0.0019	0.0021
mean_mC_byChr	Cluster_917_15510	0.0012	0.0000	0.0000	0.0020	0.0035	0.0012	0.0000	0.0016	0.0018
mean_mC_byChr	Cluster_917_15511	0.0066	0.0000	0.0076	0.0088	0.0000	0.0000	0.0193	0.0085	0.0106
mean_mC_byChr	Cluster_917_15512	0.0036	0.0029	0.0055	0.0034	0.0043	0.0018	0.0040	0.0037	0.0041
mean_mC_byChr	Cluster_917_15514	0.0146	0.0000	0.0000	0.0191	NaN	0.0000	0.0207	0.0177	0.0207
mean_mC_byChr	Cluster_917_15517	0.0033	0.0023	0.0040	0.0036	0.0047	0.0034	0.0024	0.0037	0.0038
mean_mC_byChr	Cluster_917_15518	0.0036	0.0025	0.0038	0.0040	0.0061	0.0034	0.0025	0.0040	0.0042
mean_mC_byChr	Cluster_917_1552	0.0042	0.0020	0.0057	0.0046	0.0088	0.0020	0.0038	0.0049	0.0063
mean_mC_byChr	Cluster_917_15520	0.0023	0.0028	0.0000	0.0025	0.0000	0.0000	0.0046	0.0021	0.0033
mean_mC_byChr	Cluster_917_15521	0.0056	0.0039	0.0058	0.0061	0.0073	0.0031	0.0069	0.0060	0.0071
mean_mC_byChr	Cluster_917_15522	0.0027	0.0026	0.0041	0.0025	0.0022	0.0023	0.0032	0.0027	0.0028
mean_mC_byChr	Cluster_917_15523	0.0274	0.1383	0.0014	0.0080	0.0107	0.0000	0.0012	0.0061	0.0070
mean_mC_byChr	Cluster_917_15524	0.0409	0.0577	NaN	0.0388	0.1750	NaN	0.0265	0.0388	0.0388
mean_mC_byChr	Cluster_917_15525	0.0096	0.0000	0.0000	0.0121	0.0000	0.0250	0.0089	0.0111	0.0084
mean_mC_byChr	Cluster_917_15526	0.0639	0.2857	NaN	0.0417	0.4167	0.0000	0.0000	0.0417	0.0463
mean_mC_byChr	Cluster_917_15527	0.0383	0.1429	0.0000	0.0227	0.1667	0.0000	0.0000	0.0208	0.0278
mean_mC_byChr	Cluster_917_15528	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15529	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_1553	0.0015	0.0000	0.0000	0.0032	0.0054	0.0000	0.0000	0.0024	0.0028
mean_mC_byChr	Cluster_917_15530	0.0133	NaN	NaN	0.0133	0.0000	0.0000	0.0200	0.0133	0.0182
mean_mC_byChr	Cluster_917_15531	0.0029	0.0024	0.0030	0.0032	0.0044	0.0023	0.0026	0.0032	0.0034
mean_mC_byChr	Cluster_917_15532	0.0042	0.0009	0.0000	0.0068	0.0034	0.0029	0.0089	0.0057	0.0068
mean_mC_byChr	Cluster_917_15533	0.0143	NaN	NaN	0.0143	0.0333	0.0000	0.0000	0.0143	0.0167
mean_mC_byChr	Cluster_917_15535	0.0168	0.0205	0.0338	0.0142	0.0263	0.0155	0.0146	0.0160	0.0161
mean_mC_byChr	Cluster_917_15536	0.0040	0.0065	0.0000	0.0037	0.0000	0.0076	0.0029	0.0033	0.0018
mean_mC_byChr	Cluster_917_15537	0.0030	0.0029	0.0019	0.0032	0.0033	0.0011	0.0038	0.0030	0.0036
mean_mC_byChr	Cluster_917_15539	0.0022	0.0009	0.0012	0.0029	0.0027	0.0015	0.0032	0.0027	0.0030
mean_mC_byChr	Cluster_917_15541	0.0042	0.0012	0.0097	0.0032	0.0035	0.0035	0.0085	0.0050	0.0057
mean_mC_byChr	Cluster_917_15543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15544	0.0124	0.1000	0.0455	0.0066	0.0173	0.0000	0.0065	0.0084	0.0100
mean_mC_byChr	Cluster_917_15545	0.0022	0.0061	0.0013	0.0011	0.0011	0.0000	0.0018	0.0012	0.0014
mean_mC_byChr	Cluster_917_15548	0.0102	0.0604	0.0044	0.0020	0.0033	0.0020	0.0015	0.0024	0.0025
mean_mC_byChr	Cluster_917_15549	0.0032	0.0060	0.0024	0.0027	0.0033	0.0019	0.0024	0.0026	0.0028
mean_mC_byChr	Cluster_917_15551	0.0035	0.0032	0.0049	0.0033	0.0025	0.0050	0.0042	0.0037	0.0034
mean_mC_byChr	Cluster_917_15552	0.0044	0.0208	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15553	0.0025	0.0009	0.0011	0.0039	0.0053	0.0025	0.0016	0.0033	0.0034
mean_mC_byChr	Cluster_917_15554	0.0085	0.0043	0.0000	0.0098	0.0044	0.0106	0.0096	0.0092	0.0083
mean_mC_byChr	Cluster_917_15555	0.0034	0.0026	0.0010	0.0040	0.0059	0.0025	0.0018	0.0036	0.0038
mean_mC_byChr	Cluster_917_15556	0.0037	0.0037	0.0016	0.0039	0.0041	0.0035	0.0034	0.0037	0.0037
mean_mC_byChr	Cluster_917_15557	0.0207	0.0000	NaN	0.0259	0.0167	NaN	0.0290	0.0259	0.0259
mean_mC_byChr	Cluster_917_15558	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15559	0.0022	0.0042	0.0000	0.0017	0.0000	0.0000	0.0044	0.0015	0.0018
mean_mC_byChr	Cluster_917_1555_43_0_956039	0.0007	0.0000	0.0000	0.0009	0.0017	0.0000	0.0000	0.0008	0.0011
mean_mC_byChr	Cluster_917_1556	0.0052	0.0042	0.0081	0.0048	0.0040	0.0056	0.0066	0.0054	0.0053
mean_mC_byChr	Cluster_917_15561	0.0036	0.0032	0.0042	0.0037	0.0037	0.0045	0.0035	0.0038	0.0036
mean_mC_byChr	Cluster_917_15562	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15565	0.0096	0.0000	NaN	0.0110	0.0000	NaN	0.0256	0.0110	0.0110
mean_mC_byChr	Cluster_917_15568	0.0331	0.3353	0.0000	0.0009	0.0000	0.0000	0.0018	0.0007	0.0009
mean_mC_byChr	Cluster_917_1557	0.0054	0.0072	0.0083	0.0033	0.0021	0.0049	0.0053	0.0045	0.0043
mean_mC_byChr	Cluster_917_15570	0.0019	0.0003	0.0042	0.0019	0.0015	0.0023	0.0030	0.0024	0.0024
mean_mC_byChr	Cluster_917_15571	0.0031	0.0005	0.0061	0.0032	0.0045	0.0025	0.0037	0.0037	0.0041
mean_mC_byChr	Cluster_917_15573	0.0025	0.0019	0.0020	0.0030	0.0042	0.0047	0.0000	0.0028	0.0022
mean_mC_byChr	Cluster_917_15574	0.0251	0.1867	0.0163	0.0052	0.0104	0.0033	0.0050	0.0071	0.0079
mean_mC_byChr	Cluster_917_15575	0.0055	0.0181	0.0037	0.0025	0.0036	0.0022	0.0019	0.0027	0.0028
mean_mC_byChr	Cluster_917_15577	0.0025	0.0020	0.0017	0.0030	0.0037	0.0020	0.0020	0.0027	0.0029
mean_mC_byChr	Cluster_917_15578	0.0025	0.0019	0.0034	0.0025	0.0040	0.0032	0.0010	0.0027	0.0025
mean_mC_byChr	Cluster_917_15579_39_0_986203	0.0116	0.0272	0.0021	0.0115	0.0195	0.0056	0.0042	0.0098	0.0108
mean_mC_byChr	Cluster_917_15581	0.0031	0.0030	0.0020	0.0035	0.0035	0.0033	0.0028	0.0032	0.0031
mean_mC_byChr	Cluster_917_15584	0.0033	0.0241	0.0040	0.0018	0.0041	0.0021	0.0010	0.0022	0.0022
mean_mC_byChr	Cluster_917_15585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15586	0.0169	0.0048	0.0000	0.0303	0.1117	0.0168	0.0000	0.0259	0.0310
mean_mC_byChr	Cluster_917_15587	0.0053	0.0061	0.0092	0.0040	0.0041	0.0047	0.0062	0.0050	0.0051
mean_mC_byChr	Cluster_917_15593	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15596	0.0044	0.0021	0.0000	0.0078	0.0040	0.0100	0.0047	0.0054	0.0043
mean_mC_byChr	Cluster_917_15597	0.0081	0.0345	0.0035	0.0031	0.0040	0.0011	0.0031	0.0032	0.0036
mean_mC_byChr	Cluster_917_15598	0.0035	0.0015	0.0020	0.0049	0.0050	0.0042	0.0040	0.0045	0.0045
mean_mC_byChr	Cluster_917_15599_81_0_953694	0.0101	0.0661	0.0043	0.0030	0.0035	0.0000	0.0037	0.0032	0.0036
mean_mC_byChr	Cluster_917_1559_43_0_972859	0.0045	0.0154	0.0000	0.0041	0.0045	0.0025	0.0031	0.0038	0.0039
mean_mC_byChr	Cluster_917_156	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15600	0.0031	0.0033	0.0022	0.0032	0.0027	0.0022	0.0037	0.0030	0.0032
mean_mC_byChr	Cluster_917_15602	0.0029	0.0009	0.0013	0.0043	0.0025	0.0044	0.0042	0.0037	0.0034
mean_mC_byChr	Cluster_917_15603	0.0036	0.0038	0.0023	0.0038	0.0038	0.0027	0.0039	0.0036	0.0039
mean_mC_byChr	Cluster_917_15604	0.0133	0.0274	0.0063	0.0013	0.0021	0.0040	0.0016	0.0111	0.0019
mean_mC_byChr	Cluster_917_15606	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15607	0.0034	0.0029	0.0041	0.0035	0.0033	0.0039	0.0037	0.0036	0.0035
mean_mC_byChr	Cluster_917_15608	0.0389	0.0417	0.0179	0.0426	0.1440	0.0390	0.0222	0.0387	0.0385
mean_mC_byChr	Cluster_917_15609	0.0052	0.0032	0.0064	0.0062	0.0055	0.0077	0.0062	0.0063	0.0059
mean_mC_byChr	Cluster_917_1561	0.0024	0.0015	0.0021	0.0031	0.0029	0.0028	0.0029	0.0029	0.0029
mean_mC_byChr	Cluster_917_15610	0.0012	0.0000	0.0000	0.0018	0.0019	0.0021	0.0009	0.0016	0.0015
mean_mC_byChr	Cluster_917_15613	0.0022	0.0030	0.0017	0.0020	0.0023	0.0006	0.0022	0.0019	0.0023
mean_mC_byChr	Cluster_917_15615	0.0021	0.0014	0.0051	0.0018	0.0027	0.0048	0.0012	0.0024	0.0019
mean_mC_byChr	Cluster_917_15616	0.0007	0.0000	0.0000	0.0010	0.0000	0.0048	0.0000	0.0009	0.0000
mean_mC_byChr	Cluster_917_15617	0.0008	0.0019	0.0000	0.0007	0.0006	0.0000	0.0005	0.0005	0.0006
mean_mC_byChr	Cluster_917_15618	0.0021	0.0000	0.0000	0.0037	0.0050	0.0000	0.0000	0.0023	0.0027
mean_mC_byChr	Cluster_917_15619	0.0059	0.0091	0.0000	0.0053	0.0054	0.0000	0.0062	0.0049	0.0057
mean_mC_byChr	Cluster_917_1562	0.0009	0.0009	0.0000	0.0011	0.0019	0.0000	0.0000	0.0009	0.0011
mean_mC_byChr	Cluster_917_15620	0.0037	0.0024	0.0035	0.0046	0.0042	0.0041	0.0046	0.0043	0.0044
mean_mC_byChr	Cluster_917_15622	0.0265	0.1792	0.0050	0.0028	0.0039	0.0013	0.0034	0.0032	0.0037
mean_mC_byChr	Cluster_917_15623	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15624	0.0018	0.0000	0.0000	0.0022	0.0040	0.0000	0.0000	0.0019	0.0021
mean_mC_byChr	Cluster_917_15626	0.0019	0.0000	0.0000	0.0031	0.0059	0.0000	0.0000	0.0025	0.0034
mean_mC_byChr	Cluster_917_15629	0.0062	NaN	NaN	0.0062	0.0000	0.0000	0.0079	0.0062	0.0073
mean_mC_byChr	Cluster_917_15630	0.0072	0.1634	0.0060	0.0026	0.0046	0.0019	0.0017	0.0031	0.0033
mean_mC_byChr	Cluster_917_15633	0.0104	0.0570	0.0030	0.0075	0.0084	0.0070	0.0059	0.0069	0.0069
mean_mC_byChr	Cluster_917_15635	0.0014	0.0016	0.0018	0.0013	0.0018	0.0013	0.0009	0.0014	0.0014
mean_mC_byChr	Cluster_917_15636	0.0029	0.0000	0.0023	0.0040	0.0046	0.0000	0.0044	0.0037	0.0045
mean_mC_byChr	Cluster_917_15637	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_1564	0.0035	0.0027	0.0029	0.0040	0.0038	0.0031	0.0042	0.0038	0.0040
mean_mC_byChr	Cluster_917_15640	0.0100	0.0025	0.0296	0.0105	0.0154	0.0147	0.0101	0.0124	0.0115
mean_mC_byChr	Cluster_917_15641	0.0025	0.0029	0.0015	0.0024	0.0033	0.0014	0.0014	0.0022	0.0024
mean_mC_byChr	Cluster_917_15642	0.0025	0.0024	0.0039	0.0023	0.0031	0.0016	0.0022	0.0025	0.0027
mean_mC_byChr	Cluster_917_15643	0.0028	0.0032	0.0000	0.0035	0.0000	0.0000	0.0072	0.0025	0.0029
mean_mC_byChr	Cluster_917_15644	0.0117	0.0105	0.0169	0.0109	0.0000	0.0152	0.0216	0.0121	0.0103
mean_mC_byChr	Cluster_917_15645	0.0042	0.0029	0.0045	0.0050	0.0029	0.0060	0.0052	0.0049	0.0043
mean_mC_byChr	Cluster_917_15646	0.0033	0.0047	0.0000	0.0034	0.0048	0.0000	0.0015	0.0029	0.0034
mean_mC_byChr	Cluster_917_15649	0.0017	0.0000	0.0000	0.0028	0.0031	0.0000	0.0027	0.0023	0.0029
mean_mC_byChr	Cluster_917_1565	0.0073	0.0227	NaN	0.0051	0.0357	0.0000	0.0000	0.0051	0.0084
mean_mC_byChr	Cluster_917_15650	0.0021	0.0011	0.0062	0.0017	0.0019	0.0035	0.0027	0.0025	0.0023
mean_mC_byChr	Cluster_917_15651	0.0127	0.0778	0.0077	0.0045	0.0000	0.0107	0.0046	0.0050	0.0031
mean_mC_byChr	Cluster_917_15652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15653	0.0028	0.0003	0.0015	0.0041	0.0040	0.0028	0.0039	0.0036	0.0039
mean_mC_byChr	Cluster_917_15654	0.0040	0.0073	0.0024	0.0026	0.0011	0.0027	0.0041	0.0025	0.0025
mean_mC_byChr	Cluster_917_15655	0.0304	NaN	NaN	0.0304	0.1083	0.0208	0.0000	0.0304	0.0333
mean_mC_byChr	Cluster_917_15656	0.0111	0.0250	0.0000	0.0083	0.1000	0.0000	0.0000	0.0071	0.0083
mean_mC_byChr	Cluster_917_15658	0.0049	0.0030	0.0070	0.0057	0.0088	0.0045	0.0049	0.0059	0.0063
mean_mC_byChr	Cluster_917_15659	0.0019	0.0000	0.0037	0.0025	0.0000	0.0108	0.0018	0.0026	0.0007
mean_mC_byChr	Cluster_917_1566	0.0066	0.0085	0.0000	0.0072	0.0078	0.0063	0.0052	0.0063	0.0062
mean_mC_byChr	Cluster_917_15660	0.0062	0.0339	0.0000	0.0034	0.0000	0.0000	0.0037	0.0030	0.0034
mean_mC_byChr	Cluster_917_15661	0.0079	0.0000	0.0000	0.0097	0.0000	0.0290	0.0000	0.0087	0.0000
mean_mC_byChr	Cluster_917_15662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15663	0.0172	0.1336	0.0014	0.0033	0.0033	0.0047	0.0018	0.0030	0.0027
mean_mC_byChr	Cluster_917_15664	0.0222	0.1765	0.0000	0.0025	0.0019	0.0016	0.0029	0.0021	0.0023
mean_mC_byChr	Cluster_917_15665	0.0041	0.0124	0.0011	0.0024	0.0039	0.0000	0.0005	0.0023	0.0026
mean_mC_byChr	Cluster_917_15666	0.0044	0.0014	0.0000	0.0066	0.0090	0.0045	0.0017	0.0054	0.0055
mean_mC_byChr	Cluster_917_15668	0.0010	0.0000	0.0056	0.0000	0.0000	0.0000	0.0028	0.0012	0.0014
mean_mC_byChr	Cluster_917_15669	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15672	0.0317	0.3615	0.0079	0.0012	0.0026	0.0060	0.0000	0.0021	0.0013
mean_mC_byChr	Cluster_917_15673	0.0037	0.0000	0.0000	0.0056	0.0098	0.0000	0.0000	0.0049	0.0058
mean_mC_byChr	Cluster_917_15674	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15676	0.0016	0.0030	0.0000	0.0014	0.0037	0.0000	0.0000	0.0013	0.0016
mean_mC_byChr	Cluster_917_15677	0.0421	0.4105	0.0400	0.0160	0.0546	0.0048	0.0000	0.0186	0.0228
mean_mC_byChr	Cluster_917_15678	0.0253	0.2685	0.0051	0.0041	0.0052	0.0032	0.0036	0.0043	0.0045
mean_mC_byChr	Cluster_917_15679	0.0094	0.0714	0.0060	0.0075	0.0154	0.0000	0.0025	0.0073	0.0092
mean_mC_byChr	Cluster_917_15681	0.0042	0.0087	0.0110	0.0026	0.0028	0.0045	0.0032	0.0033	0.0030
mean_mC_byChr	Cluster_917_15682	0.0043	0.0036	0.0044	0.0044	0.0033	0.0075	0.0047	0.0044	0.0040
mean_mC_byChr	Cluster_917_15683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15684	0.0059	0.0192	0.0200	0.0021	0.0000	0.0101	0.0026	0.0038	0.0015
mean_mC_byChr	Cluster_917_15688	0.0033	0.0000	0.0000	0.0041	0.0018	0.0077	0.0030	0.0037	0.0024
mean_mC_byChr	Cluster_917_15689	0.0035	0.0038	0.0000	0.0044	0.0042	0.0016	0.0035	0.0034	0.0039
mean_mC_byChr	Cluster_917_15690	0.0200	0.2543	0.0060	0.0058	0.0063	0.0041	0.0061	0.0059	0.0062
mean_mC_byChr	Cluster_917_15691	0.0062	0.0009	0.0023	0.0093	0.0149	0.0022	0.0014	0.0079	0.0093
mean_mC_byChr	Cluster_917_15694	0.0107	0.0542	0.0018	0.0038	0.0047	0.0016	0.0028	0.0035	0.0039
mean_mC_byChr	Cluster_917_15695	0.0079	0.0056	0.0100	0.0084	0.0073	0.0000	0.0148	0.0086	0.0125
mean_mC_byChr	Cluster_917_15696	0.0030	0.0006	0.0024	0.0037	0.0028	0.0039	0.0040	0.0035	0.0034
mean_mC_byChr	Cluster_917_15697	0.0124	0.0083	0.0000	0.0177	0.0039	0.0209	0.0150	0.0141	0.0119
mean_mC_byChr	Cluster_917_15698	0.0014	0.0020	0.0000	0.0012	0.0000	0.0000	0.0027	0.0010	0.0012
mean_mC_byChr	Cluster_917_15699	0.0035	0.0037	0.0000	0.0039	0.0103	0.0000	0.0018	0.0035	0.0045
mean_mC_byChr	Cluster_917_157	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_1570	0.0015	0.0000	0.0015	0.0019	0.0007	0.0055	0.0000	0.0018	0.0004
mean_mC_byChr	Cluster_917_15700	0.0099	0.0295	0.0000	0.0066	0.0074	0.0015	0.0062	0.0056	0.0069
mean_mC_byChr	Cluster_917_15703	0.0333	NaN	NaN	0.0333	NaN	NaN	0.0333	0.0333	0.0333
mean_mC_byChr	Cluster_917_15704	0.0120	0.0089	0.0029	0.0165	0.0065	0.0293	0.0123	0.0140	0.0093
mean_mC_byChr	Cluster_917_15705	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15706	0.0021	0.0013	0.0040	0.0020	0.0020	0.0019	0.0030	0.0024	0.0025
mean_mC_byChr	Cluster_917_15707	0.0041	0.0018	0.0057	0.0048	0.0056	0.0052	0.0044	0.0050	0.0049
mean_mC_byChr	Cluster_917_15708	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_1571	0.0036	0.0031	0.0040	0.0037	0.0039	0.0101	0.0000	0.0037	0.0028
mean_mC_byChr	Cluster_917_15710	0.0046	0.0417	0.0000	0.0033	0.0000	0.0000	0.0061	0.0028	0.0033
mean_mC_byChr	Cluster_917_15711	0.0060	0.0018	0.0000	0.0072	0.0037	0.0103	0.0069	0.0067	0.0056
mean_mC_byChr	Cluster_917_15712	0.0031	0.0019	0.0009	0.0042	0.0045	0.0023	0.0034	0.0036	0.0040
mean_mC_byChr	Cluster_917_15713	0.0056	0.0046	0.0037	0.0064	0.0054	0.0105	0.0035	0.0059	0.0046
mean_mC_byChr	Cluster_917_15714	0.0030	0.0105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15715	0.0057	0.0220	0.0000	0.0021	0.0020	0.0000	0.0025	0.0019	0.0022
mean_mC_byChr	Cluster_917_15718	0.0059	0.0071	0.0065	0.0053	0.0057	0.0052	0.0057	0.0055	0.0057
mean_mC_byChr	Cluster_917_1572	0.0022	0.0000	0.0000	0.0028	0.0000	0.0000	0.0076	0.0025	0.0029
mean_mC_byChr	Cluster_917_15721	0.0088	0.0000	0.0000	0.0113	0.0000	0.0000	0.0120	0.0096	0.0101
mean_mC_byChr	Cluster_917_15722	0.0038	0.0000	0.0000	0.0083	0.0000	0.0000	0.0167	0.0053	0.0067
mean_mC_byChr	Cluster_917_15723	0.0027	0.0018	0.0000	0.0036	0.0039	0.0000	0.0034	0.0029	0.0036
mean_mC_byChr	Cluster_917_15724	0.0022	0.0015	0.0009	0.0031	0.0027	0.0011	0.0037	0.0026	0.0033
mean_mC_byChr	Cluster_917_15726	0.0101	0.0316	0.0038	0.0024	0.0035	0.0020	0.0021	0.0026	0.0028
mean_mC_byChr	Cluster_917_15728	0.0260	0.3609	0.0042	0.0034	0.0032	0.0037	0.0037	0.0035	0.0034
mean_mC_byChr	Cluster_917_15729	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_1573	0.0441	0.7688	0.0228	0.0058	0.0121	0.0074	0.0038	0.0086	0.0088
mean_mC_byChr	Cluster_917_15730	0.0039	0.0054	0.0000	0.0034	0.0064	0.0000	0.0030	0.0028	0.0042
mean_mC_byChr	Cluster_917_15731	0.0031	0.0000	0.0125	0.0000	0.0000	0.0000	0.0208	0.0063	0.0078
mean_mC_byChr	Cluster_917_15733	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15734	0.0059	0.0045	0.0036	0.0072	0.0044	0.0070	0.0080	0.0063	0.0062
mean_mC_byChr	Cluster_917_15737	0.0009	0.0048	0.0000	0.0003	0.0007	0.0000	0.0000	0.0002	0.0003
mean_mC_byChr	Cluster_917_15738	0.0049	0.0165	0.0008	0.0037	0.0036	0.0040	0.0019	0.0030	0.0028
mean_mC_byChr	Cluster_917_15739	0.0028	0.0024	0.0034	0.0028	0.0038	0.0011	0.0032	0.0030	0.0036
mean_mC_byChr	Cluster_917_1574	0.0027	0.0011	0.0016	0.0040	0.0029	0.0030	0.0040	0.0034	0.0035
mean_mC_byChr	Cluster_917_15741	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15744	0.0165	0.0763	0.0029	0.0040	0.0043	0.0036	0.0034	0.0038	0.0039
mean_mC_byChr	Cluster_917_15745	0.0036	0.0029	0.0011	0.0044	0.0028	0.0060	0.0032	0.0038	0.0030
mean_mC_byChr	Cluster_917_15746	0.0416	0.2514	0.0033	0.0027	0.0000	0.0057	0.0035	0.0029	0.0023
mean_mC_byChr	Cluster_917_15747	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15748	0.0000	NaN	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_917_15749	0.0038	0.0044	0.0046	0.0035	0.0035	0.0059	0.0033	0.0037	0.0034
mean_mC_byChr	Cluster_917_1575	0.0013	0.0017	0.0010	0.0012	0.0024	0.0000	0.0007	0.0012	0.0016
mean_mC_byChr	Cluster_917_15750	0.0048	0.0000	0.0000	0.0074	0.0111	0.0000	0.0000	0.0061	0.0067
mean_mC_byChr	Cluster_917_15752	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15753	0.0071	0.0500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_15754	0.0112	0.0000	NaN	0.0120	0.0000	NaN	0.0128	0.0120	0.0120
mean_mC_byChr	Cluster_917_15755	0.0018	0.0000	0.0036	0.0012	0.0017	0.0000	0.0027	0.0019	0.0021
mean_mC_byChr	Cluster_917_15756	0.0036	0.0031	0.0037	0.0040	0.0038	0.0044	0.0037	0.0039	0.0038
